title_id	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
11706	Frontiers of materials science in China	1673-7377	1673-7482	2007	1	1	2010	4	4	http://link.springer.com/journal/11706			fulltext		Higher Education Press	Serial							
11464	Frontiers of Mathematics in China	1673-3452	1673-3576	2006	1	1	2016			http://link.springer.com/journal/11464			fulltext		Higher Education Press	Serial							
11465	Frontiers of Mechanical Engineering	2095-0233	2095-0241	2011	6	1	2016			http://link.springer.com/journal/11465			fulltext		Higher Education Press	Serial							
11465	Frontiers of Mechanical Engineering in China	1673-3479	1673-3592	2006	1	1	2016			http://link.springer.com/journal/11465			fulltext		Higher Education Press	Serial							
11684	Frontiers of Medicine	2095-0217	2095-0225	2011	5	1	2016			http://link.springer.com/journal/11684			fulltext		Higher Education Press	Serial							
11684	Frontiers of Medicine in China	1673-7342	1673-7458	2007	1	1	2010	4	4	http://link.springer.com/journal/11684			fulltext		Higher Education Press	Serial							
12200	Frontiers of Optoelectronics	2095-2759	2095-2767	2012	5	1	2016			http://link.springer.com/journal/12200			fulltext		Higher Education Press	Serial							
12200	Frontiers of Optoelectronics in China	1674-4128	1674-4594	2008	1	1	2016			http://link.springer.com/journal/12200			fulltext		Higher Education Press	Serial							
11467	Frontiers of Physics	2095-0462	2095-0470	2011	6	1	2016			http://link.springer.com/journal/11467			fulltext		Higher Education Press	Serial							
11467	Frontiers of Physics in China	1673-3487	1673-3606	2006	1	1	2016			http://link.springer.com/journal/11467			fulltext		Higher Education Press	Serial							
11709	Frontiers of Structural and Civil Engineering	2095-2430	2095-2449	2012	6	1	2016			http://link.springer.com/journal/11709			fulltext		Higher Education Press	Serial							
10142	Functional & Integrative Genomics	1438-793X	1438-7948	2005	5	1	2016			http://link.springer.com/journal/10142			fulltext		Springer Berlin Heidelberg	Serial							
10688	Functional Analysis and Its Applications	0016-2663	1573-8485	1967	1	1	2016			http://link.springer.com/journal/10688			fulltext		Springer US	Serial							
13225	Fungal Diversity	1560-2745	1878-9129	2010	40	1	2016			http://link.springer.com/journal/13225			fulltext		Springer Netherlands	Serial							
10700	Fuzzy Optimization and Decision Making	1568-4539	1573-2908	2005	4	1	2016			http://link.springer.com/journal/10700			fulltext		Springer US	Serial							
10120	Gastric Cancer	1436-3291	1436-3305	2005	8	1	2016			http://link.springer.com/journal/10120			fulltext		Springer Japan	Serial							
772	Gefässchirurgie	0948-7034	1434-3932	2005	10	1	2016			http://link.springer.com/journal/772			fulltext		Springer Medizin	Serial							
12147	Gender Issues	1098-092X	1936-4717	1980	1	1	2016			http://link.springer.com/journal/12147			fulltext		Springer US	Serial							
10714	General Relativity and Gravitation	0001-7701	1572-9532	1970	1	1	2016			http://link.springer.com/journal/10714			fulltext		Springer US	Serial							
11748	General Thoracic and Cardiovascular Surgery	1863-6705	1863-6713	2005	53	1	2016			http://link.springer.com/journal/11748			fulltext		Springer Japan	Serial							
10710	Genetic Programming and Evolvable Machines	1389-2576	1573-7632	2005	6	1	2016			http://link.springer.com/journal/10710			fulltext		Springer US	Serial							
10722	Genetic Resources and Crop Evolution	0925-9864	1573-5109	1953	1	1	2016			http://link.springer.com/journal/10722			fulltext		Springer Netherlands	Serial							
10709	Genetica	0016-6707	1573-6857	1919	1	1	2016			http://link.springer.com/journal/10709			fulltext		Springer International Publishing	Serial							
11631	Geochemistry	0253-486X	 	1982	1	1	1985	4	4	http://link.springer.com/journal/11631			fulltext		Science Press	Serial							
11476	Geochemistry International	0016-7029	1556-1968	2006	44	1	2016			http://link.springer.com/journal/11476			fulltext		Pleiades Publishing	Serial							
12371	Geoheritage	1867-2477	1867-2485	2009	1	1	2016			http://link.springer.com/journal/12371			fulltext		Springer Berlin Heidelberg	Serial							
10707	GeoInformatica	1384-6175	1573-7624	2005	9	1	2016			http://link.springer.com/journal/10707			fulltext		Springer US	Serial							
10708	GeoJournal	0343-2521	1572-9893	1977	1	1	2016			http://link.springer.com/journal/10708			fulltext		Springer Netherlands	Serial							
11477	Geology of Ore Deposits	1075-7015	1555-6476	2006	48	1	2016			http://link.springer.com/journal/11477			fulltext		Pleiades Publishing	Serial							
11478	Geomagnetism and Aeronomy	0016-7932	1555-645X	2006	46	1	2016			http://link.springer.com/journal/11478			fulltext		Pleiades Publishing	Serial							
367	Geo-Marine Letters	0276-0460	1432-1157	1981	1	1	2016			http://link.springer.com/journal/367			fulltext		Springer Berlin Heidelberg	Serial							
10711	Geometriae Dedicata	0046-5755	1572-9168	1972	1	1	2016			http://link.springer.com/journal/10711			fulltext		Springer Netherlands	Serial							
39	Geometric and Functional Analysis	1016-443X	1420-8970	1991	1	1	2016			http://link.springer.com/journal/39			fulltext		Springer International Publishing	Serial							
11290	Georgian Mathematical Journal	1072-947X	1572-9176	1994	1	1	1996		6	http://link.springer.com/journal/11290			fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
10706	Geotechnical and Geological Engineering	0960-3182	1573-1529	1983	1	1	2016			http://link.springer.com/journal/10706			fulltext		Springer International Publishing	Serial							
11479	Geotectonics	0016-8521	1556-1976	2006	40	1	2016			http://link.springer.com/journal/11479			fulltext		Pleiades Publishing	Serial							
10715	Geriatric Nephrology and Urology	0924-8455	1573-7306	1992	1	1	1996		3	http://link.springer.com/journal/10715			fulltext		Kluwer Academic Publishers	Serial							
12662	German Journal of Exercise and Sport Research	2509-3142	2509-3150	2005	35	1	2016			http://link.springer.com/journal/12662			fulltext		Springer Berlin Heidelberg	Serial							
11357	GeroScience	2509-2715	2509-2723	1978	1	1	2016			http://link.springer.com/journal/11357			fulltext		Springer International Publishing	Serial							
10343	Gesunde Pflanzen	0367-4223	1439-0345	2005	57	1	2016			http://link.springer.com/journal/10343			fulltext		Springer Berlin Heidelberg	Serial							
10717	Glass and Ceramics	0361-7610	1573-8515	1956	13	1	2016			http://link.springer.com/journal/10717			fulltext		Springer US	Serial							
10720	Glass Physics and Chemistry	1087-6596	1608-313X	2005	31	1	2016			http://link.springer.com/journal/10720			fulltext		Pleiades Publishing	Serial							
10719	Glycoconjugate Journal	0282-0080	1573-4986	1984	1	1	2016			http://link.springer.com/journal/10719			fulltext		Springer US	Serial							
40752	Glycosylation & Disease	0969-3653		1994	1	1	1994	1	4	http://link.springer.com/journal/40752			fulltext		Springer Netherlands	Serial							
10291	GPS Solutions	1080-5370	1521-1886	2005	9	1	2016			http://link.springer.com/journal/10291			fulltext		Springer Berlin Heidelberg	Serial							
417	Graefe's Archive for Clinical and Experimental Ophthalmology	0721-832X	1435-702X	1854	1	1	2016			http://link.springer.com/journal/417			fulltext		Springer Berlin Heidelberg	Serial							
10035	Granular Matter	1434-5021	1434-7636	2005	7	1	2016			http://link.springer.com/journal/10035			fulltext		Springer Berlin Heidelberg	Serial							
373	Graphs and Combinatorics	0911-0119	1435-5914	1985	1	1	2016			http://link.springer.com/journal/373			fulltext		Springer Japan	Serial							
10726	Group Decision and Negotiation	0926-2644	1572-9907	1992	1	1	2016			http://link.springer.com/journal/10726			fulltext		Springer Netherlands	Serial							
767	Grundwasser	1430-483X	1432-1165	2005	10	1	2016			http://link.springer.com/journal/767			fulltext		Springer Berlin Heidelberg	Serial							
11612	Gruppe. Interaktion. Organisation. Zeitschrift für Angewandte Organisationspsychologie (GIO)	2366-6145	2366-6218	2005	36	1	2016			http://link.springer.com/journal/11612			fulltext		Springer Fachmedien Wiesbaden	Serial							
10304	Gynäkologische Endokrinologie	1610-2894	1610-2908	2005	3	1	2016			http://link.springer.com/journal/10304			fulltext		Springer Medizin	Serial							
10397	Gynecological Surgery	1613-2076	1613-2084	2005	2	1	2011	8	4	http://link.springer.com/journal/10397			fulltext		Springer Berlin Heidelberg	Serial							
15012	hautnah dermatologie	0938-0221	2196-6451	2009	25	6	2016			http://link.springer.com/journal/15012			fulltext		Springer Medizin	Serial							
10728	Health Care Analysis	1065-3058	1573-3394	1993	1	1	2016			http://link.springer.com/journal/10728			fulltext		Springer US	Serial							
10729	Health Care Management Science	1386-9620	1572-9389	2005	8	1	2016			http://link.springer.com/journal/10729			fulltext		Springer US	Serial							
10742	Health Services and Outcomes Research Methodology	1387-3741	1572-9400	2006	6	1	2016			http://link.springer.com/journal/10742			fulltext		Springer US	Serial							
380	Heart and Vessels	0910-8327	1615-2573	1985	1	1	2016			http://link.springer.com/journal/380			fulltext		Springer Japan	Serial							
10741	Heart Failure Reviews	1382-4147	1573-7322	1996	1	1	2016			http://link.springer.com/journal/10741			fulltext		Springer US	Serial							
231	Heat and Mass Transfer	0947-7411	1432-1181	1968	1	1	2016			http://link.springer.com/journal/231			fulltext		Springer Berlin Heidelberg	Serial							
10730	HEC Forum	0956-2737	1572-8498	1989	1	1	2016			http://link.springer.com/journal/10730			fulltext		Springer Netherlands	Serial							
58	Heilberufe	0017-9604	1867-1535	2008	60	1	2016			http://link.springer.com/journal/58			fulltext		Springer Medizin	Serial							
13126	Hellenic Journal of Surgery	0018-0092	1868-8845	2010	82	1	2015			http://link.springer.com/journal/13126			fulltext		Springer Vienna	Serial							
282	Hematology and Cell Therapy	1269-3286	1279-8509	1996	38	2	2000	42	2	http://link.springer.com/journal/282			fulltext		Springer-Verlag	Serial							
11480	Herald of the Russian Academy of Sciences	1019-3316	1555-6492	2006	76	1	2016			http://link.springer.com/journal/11480			fulltext		Pleiades Publishing	Serial							
10029	Hernia	1265-4906	1248-9204	2005	9	1	2016			http://link.springer.com/journal/10029			fulltext		Springer Paris	Serial							
59	Herz	0340-9937	1615-6692	2005	30	2	2016			http://link.springer.com/journal/59			fulltext		Springer Medizin	Serial							
399	Herzschrittmachertherapie + Elektrophysiologie	0938-7412	1435-1544	2005	16	1	2016			http://link.springer.com/journal/399			fulltext		Springer Medizin	Serial							
10733	High Energy Chemistry	0018-1439	1608-3148	2005	39	1	2016			http://link.springer.com/journal/10733			fulltext		Pleiades Publishing	Serial							
10740	High Temperature	0018-151X	1608-3156	2005	43	1	2016			http://link.springer.com/journal/10740			fulltext		Pleiades Publishing	Serial							
10734	Higher Education	0018-1560	1573-174X	1972	1	1	2016			http://link.springer.com/journal/10734			fulltext		Springer Netherlands	Serial							
418	Histochemistry and Cell Biology	0948-6143	1432-119X	1958	1	1	2016			http://link.springer.com/journal/418			fulltext		Springer Berlin Heidelberg	Serial							
40702	HMD Praxis der Wirtschaftsinformatik	1436-3011	2198-2775	2007	44	1	2016			http://link.springer.com/journal/40702			fulltext		Springer Fachmedien Wiesbaden	Serial							
106	HNO	0017-6192	1433-0458	2005	53	1	2016			http://link.springer.com/journal/106			fulltext		Springer Medizin	Serial							
60	HNO Nachrichten	0177-1000	2198-6533	2009	39	6	2016			http://link.springer.com/journal/60			fulltext		Springer Medizin	Serial							
11420	HSS Journal ®	1556-3316	1556-3324	2005	1	1	2015			http://link.springer.com/journal/11420			fulltext		Springer US	Serial							
13577	Human Cell		1749-0774	2005	18	1	2016			http://link.springer.com/journal/13577			fulltext		Springer Japan	Serial							
10745	Human Ecology	0300-7839	1572-9915	1972	1	1	2016			http://link.springer.com/journal/10745			fulltext		Springer US	Serial							
439	Human Genetics	0340-6717	1432-1203	1964	1	1	2016			http://link.springer.com/journal/439			fulltext		Springer Berlin Heidelberg	Serial							
12110	Human Nature	1045-6767	1936-4776	1990	1	1	2016			http://link.springer.com/journal/12110			fulltext		Springer US	Serial							
10747	Human Physiology	0362-1197	1608-3164	2005	31	1	2016			http://link.springer.com/journal/10747			fulltext		Pleiades Publishing	Serial							
12142	Human Rights Review	1524-8879	1874-6306	2005	6	3	2016			http://link.springer.com/journal/12142			fulltext		Springer Netherlands	Serial							
10746	Human Studies	0163-8548	1572-851X	1978	1	1	2016			http://link.springer.com/journal/10746			fulltext		Springer Netherlands	Serial							
12659	Hungarica Acta Physica	0367-6382		1947	1	1	1947	1	6	http://link.springer.com/journal/12659			fulltext		Springer-Verlag	Serial							
10743	Husserl Studies	0167-9848	1572-8501	1984	1	1	2016			http://link.springer.com/journal/10743			fulltext		Springer Netherlands	Serial							
10750	Hydrobiologia	0018-8158	1573-5117	1948	1	1	2016			http://link.springer.com/journal/10750			fulltext		Springer International Publishing	Serial							
10040	Hydrogeology Journal	1431-2174	1435-0157	1992	1	3	2016			http://link.springer.com/journal/10040			fulltext		Springer Berlin Heidelberg	Serial							
10751	Hyperfine Interactions	0304-3843	1572-9540	1975	1	1	2016			http://link.springer.com/journal/10751			fulltext		Springer International Publishing	Serial							
10228	Ichthyological Research	1341-8998	1616-3915	1985	32	2	2016			http://link.springer.com/journal/10228			fulltext		Springer Japan	Serial							
13093	Iconographia mycologica	0073-4411		1959	1	1	1984	53	1	http://link.springer.com/journal/13093			fulltext		Kluwer Academic Publishers	Serial							
11584	Il Cimento		1827-5672	1843	1	1	1847	5	1	http://link.springer.com/journal/11584			fulltext		SocietÃ  Italiana di Fisica	Serial							
11583	Il Nuovo Cimento	0029-6341	1827-6121	1855	1	1	1867	28	1	http://link.springer.com/journal/11583			fulltext		SocietÃ  Italiana di Fisica	Serial							
40754	Il Nuovo Cimento (1869-1876)		1827-6121	1869	1	1	1876	16	1	http://link.springer.com/journal/40754			fulltext		SocietÃ  Italiana di Fisica	Serial							
40755	Il Nuovo Cimento (1877-1894)		1827-6121	1877	1	1	1894	36	1	http://link.springer.com/journal/40755			fulltext		SocietÃ  Italiana di Fisica	Serial							
