Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
10720,Glass Physics and Chemistry,1087-6596,1608-313X,Springer,http://link.springer.com/journal/10720,,2005,,2011,
10722,Genetic Resources and Crop Evolution,0925-9864,1573-5109,Springer,http://link.springer.com/journal/10722,,1953,,2011,
10723,Journal of Grid Computing,1570-7873,1572-9184,Springer,http://link.springer.com/journal/10723,,2005,,2011,
10725,Plant Growth Regulation,0167-6903,1573-5087,Springer,http://link.springer.com/journal/10725,,1982,,2011,
10726,Group Decision and Negotiation,0926-2644,1572-9907,Springer,http://link.springer.com/journal/10726,,1992,,2011,
10728,Health Care Analysis,1065-3058,1573-3394,Springer,http://link.springer.com/journal/10728,,1993,,2011,
10729,Health Care Management Science,1386-9620,1572-9389,Springer,http://link.springer.com/journal/10729,,2005,,2011,
10730,HEC Forum,0956-2737,1572-8498,Springer,http://link.springer.com/journal/10730,,1989,,2011,
10732,Journal of Heuristics,1381-1231,1572-9397,Springer,http://link.springer.com/journal/10732,,1995,,2011,
10733,High Energy Chemistry,0018-1439,1608-3148,Springer,http://link.springer.com/journal/10733,,2005,,2011,
10734,Higher Education,0018-1560,1573-174X,Springer,http://link.springer.com/journal/10734,,1972,,2011,
10735,Journal of Molecular Histology,1567-2379,1567-2387,Springer,http://link.springer.com/journal/10735,,1968,,2011,
10739,Journal of the History of Biology,0022-5010,1573-0387,Springer,http://link.springer.com/journal/10739,,1968,,2011,
10740,High Temperature,0018-151X,1608-3156,Springer,http://link.springer.com/journal/10740,,2005,,2011,
10741,Heart Failure Reviews,1382-4147,1573-7322,Springer,http://link.springer.com/journal/10741,,1996,,2011,
10742,Health Services and Outcomes Research Methodology,1387-3741,1572-9400,Springer,http://link.springer.com/journal/10742,,2005,,2011,
10743,Husserl Studies,0167-9848,1572-8501,Springer,http://link.springer.com/journal/10743,,1984,,2011,
10745,Human Ecology,0300-7839,1572-9915,Springer,http://link.springer.com/journal/10745,,1972,,2011,
10746,Human Studies,0163-8548,1572-851X,Springer,http://link.springer.com/journal/10746,,1978,,2011,
10747,Human Physiology,0362-1197,1608-3164,Springer,http://link.springer.com/journal/10747,,2005,,2011,
10749,Power Technology and Engineering,1570-145X,1570-1468,Springer,http://link.springer.com/journal/10749,,1967,,2011,
10750,Hydrobiologia,0018-8158,1573-5117,Springer,http://link.springer.com/journal/10750,,1948,,2011,
10751,Hyperfine Interactions,0304-3843,1572-9540,Springer,http://link.springer.com/journal/10751,,1975,,2011,
10753,Inflammation,0360-3997,1573-2576,Springer,http://link.springer.com/journal/10753,,1975,,2011,
10754,International Journal of Health Economics and Management (= from 2001 to 2014 published as International Journal of Health Care Finance and Economics 1389-6563 1573-6962),2199-9023,2199-9031,Springer,http://link.springer.com/journal/10754,,2005,,2011,
10755,Innovative Higher Education,0742-5627,1573-1758,Springer,http://link.springer.com/journal/10755,,1976,,2011,
10758,"Technology, Knowledge and Learning",2211-1662,2211-1670,Springer,http://link.springer.com/journal/10758,,1996,,2011,
10761,International Journal of Historical Archaeology,1092-7697,1573-7748,Springer,http://link.springer.com/journal/10761,,2005,,2011,
10762,"Journal of Infrared, Millimeter, and Terahertz Waves",1866-6892,1866-6906,Springer,http://link.springer.com/journal/10762,,1980,,2011,
10763,International Journal of Science and Mathematics Education,1571-0068,1573-1774,Springer,http://link.springer.com/journal/10763,,2005,,2011,
10764,International Journal of Primatology,0164-0291,1573-8604,Springer,http://link.springer.com/journal/10764,,1980,,2011,
10765,International Journal of Thermophysics,0195-928X,1572-9567,Springer,http://link.springer.com/journal/10765,,1980,,2011,
10766,International Journal of Parallel Programming,0885-7458,1573-7640,Springer,http://link.springer.com/journal/10766,,1972,,2011,
10767,"International Journal of Politics, Culture, and Society",0891-4486,1573-3416,Springer,http://link.springer.com/journal/10767,,1987,,2011,
10769,International Journal Rehabilitation Health,1068-9591,1573-1537,Springer,http://link.springer.com/journal/10769,,1995,,1996,
10770,International Journal Salt Lake Research,1037-0544,1573-8590,Springer,http://link.springer.com/journal/10770,,1992,,1996,
10771,International Journal Stress Management,1072-5245,1573-3424,Springer,http://link.springer.com/journal/10771,,1994,,1996,
10772,International Journal of Speech Technology,1381-2416,1572-8110,Springer,http://link.springer.com/journal/10772,,1995,,2011,
10773,International Journal of Theoretical Physics,0020-7748,1572-9575,Springer,http://link.springer.com/journal/10773,,1968,,2011,
10774,International Journal Value-Based Management,0895-8815,1572-8528,Springer,http://link.springer.com/journal/10774,,1988,,1996,
10775,International Journal for Educational and Vocational Guidance,0251-2513,1573-1782,Springer,http://link.springer.com/journal/10775,,2005,,2011,
10776,International Journal of Wireless Information Networks,1068-9605,1572-8129,Springer,http://link.springer.com/journal/10776,,1994,,2011,
10778,International Applied Mechanics,1063-7095,1573-8582,Springer,http://link.springer.com/journal/10778,,1966,,2011,
10780,Interchange,0826-4805,1573-1790,Springer,http://link.springer.com/journal/10780,,1970,,2011,
10781,Journal of Indian Philosophy,0022-1791,1573-0395,Springer,http://link.springer.com/journal/10781,,1970,,2011,
10786,Instruments and Experimental Techniques,0020-4412,1608-3180,Springer,http://link.springer.com/journal/10786,,2005,,2011,
10787,InflammoPharmacology,0925-4692,1568-5608,Springer,http://link.springer.com/journal/10787,,1991,,2011,
10789,Inorganic Materials,0020-1685,1608-3172,Springer,http://link.springer.com/journal/10789,,2005,,2011,
10790,The Journal of Value Inquiry,0022-5363,1573-0492,Springer,http://link.springer.com/journal/10790,,1967,,2011,
10791,Information Retrieval,1386-4564,1573-7659,Springer,http://link.springer.com/journal/10791,,2005,,2011,
10792,International Ophthalmology,0165-5701,1573-2630,Springer,http://link.springer.com/journal/10792,,1978,,2011,
10793,Interface Science,0927-7056,1573-2746,Springer,http://link.springer.com/journal/10793,,1993,,1996,
10794,Integrated Pest Management Reviews,1353-5226,1572-9745,Springer,http://link.springer.com/journal/10794,,1995,,1995,
10795,Irrigation Drainage Systems,0168-6291,1573-0654,Springer,http://link.springer.com/journal/10795,,1986,,1996,
10796,Information Systems Frontiers,1387-3326,1572-9419,Springer,http://link.springer.com/journal/10796,,2005,,2011,
10797,International Tax and Public Finance,0927-5940,1573-6970,Springer,http://link.springer.com/journal/10797,,1994,,2011,
10798,International Journal of Technology and Design Education,0957-7572,1573-1804,Springer,http://link.springer.com/journal/10798,,1990,,2011,
10799,Information Technology and Management,1385-951X,1573-7667,Springer,http://link.springer.com/journal/10799,,2005,,2011,
10800,Journal of Applied Electrochemistry,0021-891X,1572-8838,Springer,http://link.springer.com/journal/10800,,1971,,2011,
10801,Journal of Algebraic Combinatorics,0925-9899,1572-9192,Springer,http://link.springer.com/journal/10801,,1992,,2011,
10802,Journal of Abnormal Child Psychology,0091-0627,1573-2835,Springer,http://link.springer.com/journal/10802,,1973,,2011,
10803,Journal of Autism and Developmental Disorders,0162-3257,1573-3432,Springer,http://link.springer.com/journal/10803,,1971,,2011,
10804,Journal of Adult Development,1068-0667,1573-3440,Springer,http://link.springer.com/journal/10804,,1994,,2011,
10805,Journal of Academic Ethics,1570-1727,1572-8544,Springer,http://link.springer.com/journal/10805,,2005,,2011,
10806,Journal of Agricultural and Environmental Ethics,1187-7863,1573-322X,Springer,http://link.springer.com/journal/10806,,1988,,2011,
10808,Journal of Applied Mechanics and Technical Physics,0021-8944,1573-8620,Springer,http://link.springer.com/journal/10808,,1965,,2011,
10809,Journal of Analytical Chemistry,1061-9348,1608-3199,Springer,http://link.springer.com/journal/10809,,2005,,2011,
10811,Journal of Applied Phycology,0921-8971,1573-5176,Springer,http://link.springer.com/journal/10811,,1989,,2011,
10812,Journal of Applied Spectroscopy,0021-9037,1573-8647,Springer,http://link.springer.com/journal/10812,,1965,,2011,
10813,Journal Aquatic Ecosystem Stress Recovery,1386-1980,1573-5141,Springer,http://link.springer.com/journal/10813,,1992,,1996,
10814,Journal of Archaeological Research,1059-0161,1573-7756,Springer,http://link.springer.com/journal/10814,,1993,,2011,
10815,Journal of Assisted Reproduction and Genetics,1058-0468,1573-7330,Springer,http://link.springer.com/journal/10815,,1984,,2011,
10816,Journal of Archaeological Method and Theory,1072-5369,1573-7764,Springer,http://link.springer.com/journal/10816,,1994,,2011,
10817,Journal of Automated Reasoning,0168-7433,1573-0670,Springer,http://link.springer.com/journal/10817,,1985,,2011,
10818,Journal of Bioeconomics,1387-6996,1573-6989,Springer,http://link.springer.com/journal/10818,,2005,,2011,
10820,Scientific Modeling Simulation SMNS,1874-8554,1874-8562,Springer,http://link.springer.com/journal/10820,,1993,,1996,
10821,Journal Child Adolescent Group Therapy,1053-0800,1573-3467,Springer,http://link.springer.com/journal/10821,,1991,,1996,
10822,Journal of Computer-Aided Molecular Design,0920-654X,1573-4951,Springer,http://link.springer.com/journal/10822,,1987,,2011,
10823,Journal of Cross-Cultural Gerontology,0169-3816,1573-0719,Springer,http://link.springer.com/journal/10823,,1986,,2011,
10824,Journal of Cultural Economics,0885-2545,1573-6997,Springer,http://link.springer.com/journal/10824,,1977,,2011,
10825,Journal of Computational Electronics,1569-8025,1572-8137,Springer,http://link.springer.com/journal/10825,,2005,,2011,
10826,Journal of Child and Family Studies,1062-1024,1573-2843,Springer,http://link.springer.com/journal/10826,,1992,,2011,
10827,Journal of Computational Neuroscience,0929-5313,1573-6873,Springer,http://link.springer.com/journal/10827,,1994,,2011,
10828,The Journal of Comparative Germanic Linguistics,1383-4924,1572-8552,Springer,http://link.springer.com/journal/10828,,2005,,2011,
10831,Journal of East Asian Linguistics,0925-8558,1572-8560,Springer,http://link.springer.com/journal/10831,,1992,,2011,
10832,Journal of Electroceramics,1385-3449,1573-8663,Springer,http://link.springer.com/journal/10832,,2005,,2011,
10833,Journal of Educational Change,1389-2843,1573-1812,Springer,http://link.springer.com/journal/10833,,2005,,2011,
10834,Journal of Family and Economic Issues,1058-0476,1573-3475,Springer,http://link.springer.com/journal/10834,,1978,,2011,
10835,Jewish History,0334-701X,1572-8579,Springer,http://link.springer.com/journal/10835,,1986,,2011,
10836,Journal of Electronic Testing,0923-8174,1573-0727,Springer,http://link.springer.com/journal/10836,,1990,,2011,
10838,Journal for General Philosophy of Science,0925-4560,1572-8587,Springer,http://link.springer.com/journal/10838,,1970,,2011,
10840,Journal of Interventional Cardiac Electrophysiology,1383-875X,1572-8595,Springer,http://link.springer.com/journal/10840,,2005,,2011,
10841,Journal of Insect Conservation,1366-638X,1572-9753,Springer,http://link.springer.com/journal/10841,,2005,,2011,
10843,Journal of International Entrepreneurship,1570-7385,1573-7349,Springer,http://link.springer.com/journal/10843,,2005,,2011,
10844,Journal of Intelligent Information Systems,0925-9902,1573-7675,Springer,http://link.springer.com/journal/10844,,1992,,2011,
10845,Journal of Intelligent Manufacturing,0956-5515,1572-8145,Springer,http://link.springer.com/journal/10845,,1990,,2011,
10846,Journal of Intelligent & Robotic Systems,0921-0296,1573-0409,Springer,http://link.springer.com/journal/10846,,1988,,2011,
10847,Journal of Inclusion Phenomena and Macrocyclic Chemistry (= Journal of Inclusion Phenomena),1388-3127,1573-1111,Springer,http://link.springer.com/journal/10847,,1983,,2011,
10849,"Journal of Logic, Language and Information",0925-8531,1572-9583,Springer,http://link.springer.com/journal/10849,,1992,,2011,
10851,Journal of Mathematical Imaging and Vision,0924-9907,1573-7683,Springer,http://link.springer.com/journal/10851,,1992,,2011,
10853,Journal of Materials Science,0022-2461,1573-4803,Springer,http://link.springer.com/journal/10853,,1966,,2011,
10854,Journal of Materials Science: Materials in Electronics,0957-4522,1573-482X,Springer,http://link.springer.com/journal/10854,,1990,,2011,
10855,Journal Materials Science Letters,0261-8028,1573-4811,Springer,http://link.springer.com/journal/10855,,1982,,1996,
10856,Journal of Materials Science: Materials in Medicine,0957-4530,1573-4838,Springer,http://link.springer.com/journal/10856,,1990,,2011,
10857,Journal of Mathematics Teacher Education,1386-4416,1573-1820,Springer,http://link.springer.com/journal/10857,,2005,,2011,
10858,Journal of Biomolecular NMR,0925-2738,1573-5001,Springer,http://link.springer.com/journal/10858,,1991,,2011,
10862,Journal of Psychopathology and Behavioral Assessment,0882-2689,1573-3505,Springer,http://link.springer.com/journal/10862,,1979,,2011,
10863,Journal of Bioenergetics and Biomembranes,0145-479X,1573-6881,Springer,http://link.springer.com/journal/10863,,1970,,2011,
10864,Journal of Behavioral Education,1053-0819,1573-3513,Springer,http://link.springer.com/journal/10864,,1991,,2011,
10865,Journal of Behavioral Medicine,0160-7715,1573-3521,Springer,http://link.springer.com/journal/10865,,1978,,2011,
10867,Journal of Biological Physics,0092-0606,1573-0689,Springer,http://link.springer.com/journal/10867,,1973,,2011,
10869,Journal of Business and Psychology,0889-3268,1573-353X,Springer,http://link.springer.com/journal/10869,,1986,,2011,
10870,Journal of Chemical Crystallography,1074-1542,1572-8854,Springer,http://link.springer.com/journal/10870,,1971,,2011,
10872,Journal of Oceanography,0916-8370,1573-868X,Springer,http://link.springer.com/journal/10872,,1970,,2011,
10874,Journal of Atmospheric Chemistry,0167-7764,1573-0662,Springer,http://link.springer.com/journal/10874,,1983,,2011,
10875,Journal of Clinical Immunology,0271-9142,1573-2592,Springer,http://link.springer.com/journal/10875,,1981,,2011,
10876,Journal of Cluster Science,1040-7278,1572-8862,Springer,http://link.springer.com/journal/10876,,1990,,2011,
10877,Journal of Clinical Monitoring and Computing,1387-1307,1573-2614,Springer,http://link.springer.com/journal/10877,,1985,,2011,
10878,Journal of Combinatorial Optimization,1382-6905,1573-2886,Springer,http://link.springer.com/journal/10878,,2005,,2011,
10879,Journal of Contemporary Psychotherapy,0022-0116,1573-3564,Springer,http://link.springer.com/journal/10879,,1968,,2011,
10880,Journal of Clinical Psychology in Medical Settings,1068-9583,1573-3572,Springer,http://link.springer.com/journal/10880,,1994,,2011,
10882,Journal of Developmental and Physical Disabilities,1056-263X,1573-3580,Springer,http://link.springer.com/journal/10882,,1988,,2011,
10883,Journal of Dynamical and Control Systems,1079-2724,1573-8698,Springer,http://link.springer.com/journal/10883,,1995,,2011,
10884,Journal of Dynamics and Differential Equations,1040-7294,1572-9222,Springer,http://link.springer.com/journal/10884,,1989,,2011,
10886,Journal of Chemical Ecology,0098-0331,1573-1561,Springer,http://link.springer.com/journal/10886,,1975,,2011,
10887,Journal of Economic Growth,1381-4338,1573-7020,Springer,http://link.springer.com/journal/10887,,1996,,2011,
10888,The Journal of Economic Inequality,1569-1721,1573-8701,Springer,http://link.springer.com/journal/10888,,2005,,2011,
10891,Journal of Engineering Physics and Thermophysics,1062-0125,1573-871X,Springer,http://link.springer.com/journal/10891,,1965,,2011,
